user_id,anime_uid,User_rating
33347,20689,4
8486,20689,9
20,20689,5
5627,20689,5
10389,20689,6
56168,20689,5
35711,20689,7
1368,20689,7
1055,20689,7
2573,20689,7
3091,20689,10
2051,20689,8
782,20689,7
33578,20689,8
1625,20689,5
32790,20689,8
60864,31500,7
205,31500,8
7034,31500,7
30563,31500,5
3465,31500,7
1160,31500,10
204,31500,8
3854,31500,10
46738,31500,10
436,31500,8
288,31500,7
15438,31500,9
6879,31500,8
485,31500,6
1681,31500,4
20266,31500,8
38684,31500,6
909,31500,10
10765,31500,8
1242,31500,9
37149,31500,4
201,31500,4
957,31500,6
8933,18295,8
5013,18295,8
39298,18295,8
2318,18295,6
4187,18295,10
288,18295,5
5994,3655,10
7813,3655,5
20,3655,6
7243,3655,8
34,3655,7
32925,3655,10
4678,3655,10
478,3655,8
470,3655,6
24641,3655,9
22595,3655,8
10746,3655,9
5110,3655,1
29513,3655,3
541,3655,8
22906,3655,9
20936,3655,10
15731,3655,5
26315,3655,7
7881,3655,4
15587,3655,7
2302,3655,4
10149,22433,7
2587,22433,8
4805,22433,4
311,16592,7
33582,16592,7
1628,16592,8
2669,16592,8
7075,16592,9
21940,16592,4
15462,16592,3
2190,16592,9
2524,16592,8
1763,16592,9
7244,16592,5
2689,16592,8
10625,16592,3
7487,16592,5
17004,16592,6
644,16592,4
1441,16592,3
11038,16592,9
37253,16592,6
288,16592,7
1795,16592,6
1209,16592,5
10680,16592,9
5460,16592,7
9897,16592,6
105,16592,9
4298,16592,7
891,16592,7
86,16592,7
5744,16592,6
378,16592,5
1026,16592,6
5626,16592,8
33183,16592,10
30611,16592,6
13958,16592,10
5524,16592,10
9616,16592,7
2495,16592,8
23237,16592,8
780,16592,6
6098,16592,9
59031,16592,8
9607,16592,5
3806,16592,9
3420,16592,8
18113,16592,8
180,16592,7
9450,16592,8
1805,16592,7
952,16592,10
6197,16592,8
10452,16592,7
2181,16592,8
11005,16592,2
61,16592,6
22481,16592,7
8608,16592,8
5610,16592,5
266,16592,7
5797,16592,9
931,16592,6
10518,16592,7
580,16592,8
21884,16592,10
8481,16592,7
15011,16592,5
3527,16592,9
63384,16592,3
2552,16592,9
707,16592,8
3999,16592,10
35727,16592,6
35626,16592,3
19827,16592,10
15386,16592,7
2050,16592,7
23536,16592,7
5711,16592,2
219,16592,7
544,16592,9
8077,16592,10
29185,16592,7
54411,16592,9
10488,16592,8
51689,16592,6
27955,16592,7
5718,16592,3
50298,16592,10
6985,16592,5
16191,16592,4
583,16592,8
41780,16592,9
65172,16592,8
106,16592,6
37119,16592,5
13585,16592,7
36497,16592,7
44724,16592,8
1851,16592,8
41944,16592,6
39106,16592,7
61638,16592,10
1805,15699,3
922,15699,6
12535,15699,5
54757,15699,7
859,15699,9
1965,15699,7
1242,15699,8
6961,15699,8
7328,15699,9
7011,15699,6
9897,15699,7
2888,27829,7
3849,27829,6
293,27829,4
46184,27829,9
201,27829,3
933,27829,5
14940,27829,8
4488,27829,8
63,27829,7
295,27829,2
436,27829,8
5430,27829,9
288,27829,6
6291,27829,10
1732,27829,2
872,27829,10
2474,27829,8
8735,27829,5
4753,27829,4
41406,27829,9
2810,34281,5
60797,34281,8
53203,34281,8
3796,34281,5
3624,34281,7
2518,34281,7
18392,34281,7
39163,34281,3
16335,34281,7
43248,34281,8
39976,34281,7
1048,34281,7
1698,34281,4
12604,34281,10
13307,34281,1
51211,34281,7
5441,34281,7
302,34281,10
1741,34281,7
9891,34281,6
27588,34281,8
60599,34281,9
436,34281,9
878,34281,4
30396,34281,6
10630,34281,7
17911,34281,7
11913,34281,8
288,34281,6
4982,20853,5
304,20853,3
1216,20853,7
4052,20853,8
293,20853,8
7328,20853,8
4825,20853,8
4551,20853,8
61654,20853,8
9097,20853,8
478,20853,6
27925,20853,7
377,20853,9
2573,20853,9
1124,20853,5
45187,20853,8
156,20853,7
4002,20853,8
6197,20853,6
35573,20853,7
3778,20853,8
997,20853,7
4321,20853,8
236,20853,8
21709,20853,9
5626,20853,7
2453,20853,7
4434,20853,8
1587,20853,9
3944,20853,5
29421,20853,5
10885,20853,7
810,20853,7
3745,20853,6
5818,20853,5
8095,20853,8
2228,20853,8
8910,20853,7
9947,20853,5
8037,20853,8
5025,20853,8
1127,20853,9
288,20853,8
6665,20853,7
3576,20853,9
19097,1410,10
86,35639,5
56791,35639,2
19950,35639,5
20178,35639,9
5454,35639,4
27168,35639,4
50422,35639,6
3654,35639,4
12366,35639,3
6283,35639,7
288,35639,8
1869,35639,4
22328,35639,9
1097,35639,7
5390,35639,8
7428,35639,3
12303,35639,6
55502,35639,8
396,35639,8
5666,35639,7
228,35639,8
9453,35639,10
36063,35639,9
12271,35639,8
22004,35639,6
1045,35639,6
8340,35639,6
27059,35639,7
3157,35639,9
4874,35639,7
63838,35639,8
1781,35639,7
436,35639,6
39792,35639,7
65696,35639,8
28376,35639,9
12261,35639,7
1091,35639,6
46917,35639,6
885,35639,7
800,35639,7
19724,35639,5
278,35639,6
201,35639,6
5984,35639,6
33135,4483,9
38,4483,9
375,4483,7
20,4483,7
153,4483,7
311,4483,5
14541,4483,7
584,335,6
1386,335,8
29498,335,3
42783,335,7
48127,738,8
42490,738,9
3737,738,8
2325,738,10
2433,738,5
10957,738,10
2799,738,9
9264,330,7
6841,330,8
9100,330,8
20584,330,5
3776,330,9
21649,330,8
23239,330,5
51128,330,7
204,330,8
8760,330,7
372,330,7
8078,330,8
1301,330,8
877,330,8
8030,330,9
4928,330,6
4103,330,8
8769,330,8
8303,330,9
3259,330,8
30,330,4
219,330,6
25884,330,9
6792,330,7
125,330,10
69497,330,9
4318,330,9
1157,330,10
8740,330,10
5007,330,10
33325,330,8
32361,330,8
338,330,6
424,330,8
611,330,7
425,330,7
4978,330,10
641,330,8
1765,5597,7
1634,5597,8
36366,5597,9
21588,5597,10
311,5597,6
2238,5597,10
7552,13585,8
1419,13585,10
11385,13585,8
16296,13585,5
7556,13585,6
3733,13585,9
1853,13585,8
35668,13585,7
2627,13585,7
39,13585,8
4441,13585,5
20,13585,6
12723,13585,3
6269,13585,8
468,13585,3
5909,13585,8
1628,13585,10
9850,13585,8
9172,13585,7
9288,13585,9
8349,13585,6
6156,13585,10
288,13585,7
3083,2835,7
2655,15651,10
3193,4028,8
1120,4028,2
16993,4028,7
3560,4028,6
413,4028,7
436,35249,8
1681,35249,8
13439,35249,9
1089,35249,6
5732,35249,8
37149,35249,7
13483,35249,8
60797,35249,8
6437,35249,9
1689,35249,7
6314,35249,8
293,35249,6
4454,35249,10
1381,35249,10
13307,35249,8
1568,35249,10
7095,35249,8
1405,35249,8
291,35249,9
2669,6030,9
19113,6030,10
61730,6030,7
1582,6030,4
25884,6030,9
2837,6030,9
156,6030,4
43767,6030,7
13284,6030,10
7455,6030,10
2573,6030,4
33859,6030,10
42392,6030,8
70410,6030,4
16110,6030,5
16002,6030,8
36404,6030,8
22827,6030,9
26813,6030,10
3839,6030,7
2238,6030,6
1805,19291,7
43103,19291,8
215,19291,7
2908,19291,3
15823,19291,8
30502,19291,10
1960,19291,9
74,19291,9
43503,19291,2
867,19291,9
311,19291,5
4902,19291,7
2270,35330,8
23539,35330,7
859,35330,8
591,35330,8
37359,35330,7
1681,35330,3
7987,35330,7
1001,35330,6
1044,35330,9
24204,35330,10
76,35330,7
8019,35330,9
48141,35330,10
923,35330,9
8834,35330,8
11925,35330,7
12675,35330,1
9252,35330,7
48646,35330,9
37893,35330,9
3426,35330,8
8914,35330,4
15963,35330,4
4361,35330,8
6314,35330,8
23627,35330,8
3706,35330,5
16433,35330,1
3577,35330,4
436,35330,8
6764,35330,10
291,35330,8
1441,35330,4
44592,35330,6
1042,35330,2
11836,35330,10
18989,35330,2
19713,35330,1
1344,152,10
67064,152,9
3720,152,8
30028,152,10
3083,152,7
28058,152,8
311,152,7
414,152,7
4230,152,10
12343,2225,9
2119,2225,8
22,2225,4
6457,10396,5
525,10396,8
4386,10396,9
8192,10396,8
15915,10396,6
51058,10396,9
12995,10396,9
14647,10396,8
1021,10396,7
9902,10396,6
4613,10396,3
5628,10396,7
46788,10396,7
23326,10396,6
8465,10396,7
966,10396,8
3242,10396,5
3099,10396,7
1147,10396,6
245,10396,9
6437,10396,8
156,10396,6
13974,10396,9
179,10396,7
2493,10396,6
2812,10396,9
7005,10396,7
473,10396,9
14611,10396,3
23379,10396,10
21494,10396,7
214,10396,6
891,10396,6
5482,10396,10
698,10396,8
1645,10396,8
41221,10396,7
39,10396,7
15337,10396,8
790,10396,8
229,10396,9
468,10396,3
924,10396,6
922,10396,5
2473,10396,9
376,10396,8
1639,10396,7
15754,10396,8
41423,10396,10
6091,10396,1
2559,10396,7
20,10396,7
3932,10396,2
1206,10396,4
18212,10396,8
4902,10396,8
5579,10396,10
23861,10396,8
24458,10396,9
1188,10396,4
12627,10396,7
588,10396,6
642,10396,5
1570,10396,8
28331,10396,9
1628,10396,6
4618,10396,4
2759,10396,8
7661,10396,7
29383,10396,8
413,10396,6
29383,10719,6
4576,10719,5
51058,10719,9
8377,10719,4
42422,10719,5
16260,10719,9
9283,10719,4
1570,10719,8
4670,10719,6
4111,10719,4
1430,10719,8
61568,10719,9
10019,10719,9
54,10719,5
24292,10719,7
25904,10719,6
13049,10719,6
22379,10719,2
30918,10719,5
1715,10719,9
185,10719,7
4024,10719,7
1932,10719,6
873,10719,7
3712,10719,8
65066,10719,5
5566,10719,8
877,10719,8
8613,10719,8
790,10719,8
21494,10719,7
15749,10719,10
61321,10719,4
90,10719,7
12406,10719,2
156,10719,6
4500,10719,7
2676,10719,9
37035,10719,8
15382,10719,7
1050,10719,1
15125,10719,5
9135,10719,4
179,10719,2
37463,10719,5
4940,10719,7
933,10719,7
1290,10719,8
4321,10719,7
18436,10719,7
39,10719,7
10507,10719,7
4645,10719,5
922,10719,7
1408,10719,5
1302,10719,10
372,10719,7
6875,10719,7
5008,10719,8
5007,10719,10
2573,10719,7
8555,10719,8
8706,10719,5
15285,10719,7
7509,10719,7
3999,10719,7
17663,10719,6
2900,10719,8
25371,10719,8
167,10719,6
3296,10719,7
2686,10719,6
5164,10719,6
44620,10719,9
6373,10719,9
45920,10719,8
4502,10719,9
645,10719,9
10652,10719,7
2684,10719,9
4103,10719,7
6985,10719,8
3598,10719,9
7518,10719,7
4614,10719,8
14298,10719,10
17475,10719,9
52088,10719,9
5078,10719,8
1434,10719,7
26850,10719,8
177,10719,8
3720,1678,7
159,1858,10
378,1858,2
415,1858,9
3932,1858,3
29383,1858,6
311,1858,7
1408,1858,8
14380,1858,6
341,1858,10
3010,1858,9
1641,1858,10
21444,411,10
1981,411,7
51479,411,10
11061,411,10
23372,411,7
2573,411,7
6545,411,6
2278,411,7
64680,411,9
16147,411,7
4786,411,10
63002,411,9
49099,411,9
4642,411,5
527,411,7
70554,411,5
411,411,4
339,411,7
4345,24625,7
751,24625,7
756,24625,4
288,24625,8
34980,4551,8
707,4551,8
40944,4551,9
29023,4551,8
4089,4551,9
2979,4551,8
13407,4551,6
55893,4551,9
11138,4551,7
21958,4551,6
30590,4551,9
4007,4551,10
2991,4551,8
16565,4551,6
7957,4551,6
38143,4551,10
67701,4551,9
468,4551,3
16236,4551,9
16147,4551,5
2297,4551,6
413,4551,7
44966,2228,9
2922,940,9
39580,940,9
2738,940,9
1916,940,10
37093,940,7
1439,940,6
15587,940,7
2934,940,9
10738,940,7
311,940,3
16145,940,7
2238,940,6
413,940,9
8085,1808,7
10687,1808,10
61976,1808,8
45315,1808,9
25534,1808,7
44388,1808,5
3992,1808,8
39920,1808,3
2275,1808,9
26188,1808,7
8244,1808,10
3398,1808,10
9377,1808,8
1756,2544,8
7814,2544,10
65154,3577,9
10069,3577,8
50771,3577,10
25884,3577,6
58006,3577,6
11976,3577,5
4618,3577,4
3227,3577,8
3776,1722,8
49841,1722,7
9955,1722,9
9264,1722,4
14298,1722,7
6,1722,8
4114,1722,8
56741,1722,8
9880,1722,7
16003,1722,10
4971,1722,9
8872,1722,8
4502,1722,10
2334,1722,8
69510,1722,10
414,1722,7
7938,31771,7
1805,31771,7
9252,31771,7
6395,31771,7
650,31771,9
201,31771,7
41856,31771,6
293,31771,7
1872,31771,9
3609,31771,8
8909,31771,8
19529,31771,7
1879,31771,10
436,31771,8
54048,31771,9
5025,31771,8
7740,31771,7
4788,31771,5
288,31771,8
1529,5356,8
5852,5356,9
14275,5356,7
379,5356,8
38616,5356,7
20,5356,7
9954,5356,10
30,5356,7
9559,5356,9
9202,5356,6
1425,5356,8
3726,5356,9
1525,5356,6
557,5356,6
4231,5356,5
1625,5356,9
52800,5356,9
311,5356,9
3175,5356,9
70315,5356,9
48071,5356,9
745,5356,7
36946,5356,5
33384,5356,8
3369,5356,8
1795,5356,6
150,5356,7
542,5356,5
3227,5356,9
3046,5356,9
19999,1674,8
67,1674,7
5275,1684,9
19151,1684,10
375,505,10
8636,505,6
4353,246,7
42407,246,6
46675,246,6
40640,246,10
16598,246,8
1624,246,8
4698,386,8
31046,386,8
39714,714,8
11474,6980,5
5534,6980,9
210,1691,9
3043,1691,8
570,1691,8
2283,1691,7
12609,1691,4
13626,1691,9
414,1691,8
8744,1691,2
295,1691,1
5520,1691,6
9890,1691,8
45853,1691,8
4594,1691,7
3197,1691,10
1685,1691,6
38854,1691,8
2553,1691,7
36431,1691,6
2669,1691,2
8876,1691,9
2396,1691,8
12623,1691,8
2812,1691,8
478,1691,5
7243,1691,5
71728,1691,6
52853,1691,5
4728,1691,8
4348,1691,6
397,1691,5
52481,1691,7
1727,1691,10
28700,1691,7
40619,1691,10
50622,1691,6
26485,1691,7
47742,1691,9
2519,1691,7
68987,1691,9
1982,1691,8
358,1691,10
51479,1691,9
10065,1691,9
2150,1691,10
3091,1691,8
3712,1691,7
71667,1691,8
209,1691,7
882,1691,7
436,1691,8
18179,1691,10
4094,1691,6
1766,1691,7
35549,1691,4
696,1691,8
6356,1691,6
1705,1691,10
4443,1691,7
3628,1691,6
13007,1691,7
26771,1691,8
16955,1691,6
11182,1691,1
2684,1691,7
1408,16732,9
1412,16732,9
5216,16732,7
62329,16732,10
156,16732,7
185,16732,7
375,16732,10
0,16732,6
39200,16732,9
2686,16732,7
14167,16732,5
316,16732,6
378,16732,4
87,16732,3
2522,16732,8
201,16732,7
3582,16732,4
217,16732,5
3637,16732,9
626,37023,7
291,37023,7
43503,1590,9
29885,28013,8
22797,28013,6
205,28013,5
3184,28013,3
245,28013,10
20,28013,5
1781,28013,10
27134,28013,10
61929,19221,9
2668,19221,9
11038,19221,8
10389,19221,8
11287,19221,9
1145,19221,4
5563,19221,3
6879,19221,5
11746,19221,6
5588,19221,6
3706,19221,6
1787,19221,2
2494,19221,6
25534,19221,7
873,19221,5
2629,19221,2
1588,19221,10
1282,19221,9
32769,19221,7
16478,19221,3
29714,19221,8
48141,19221,10
15571,19221,5
28766,19221,7
2669,19221,7
1343,19221,8
6983,19221,7
3849,19221,8
15122,19221,8
18909,19221,8
46080,19221,10
4842,19221,9
2655,19221,7
10011,19221,6
1628,19221,3
7048,19221,9
58898,19221,4
3100,19221,6
293,19221,8
7699,19221,7
33675,19221,1
652,19221,5
10943,19221,8
11550,19221,10
64370,19221,8
4702,326,7
1549,326,7
463,326,7
523,326,5
44333,326,9
24509,326,4
550,326,7
13326,326,6
2534,326,9
23465,326,6
69741,326,7
8419,326,8
311,326,9
4978,326,5
2289,326,5
739,326,7
39240,326,6
74,34126,1
2125,34126,10
1731,34126,10
22379,34126,9
37646,34126,7
1783,34126,7
7368,34126,7
5182,34126,7
293,34126,5
7099,34126,8
45103,22273,8
9794,22273,8
4052,22273,8
5239,22273,6
5818,22273,7
1563,22273,9
8906,22273,7
18498,22273,7
1371,22273,5
25361,22273,8
9126,22273,6
9283,22273,7
288,22273,6
1192,22273,8
10011,22273,9
9511,22273,3
201,22273,8
4825,22273,10
3576,22273,8
62790,22273,9
2668,22273,9
2524,22273,8
1585,22273,10
24452,22273,3
4701,22273,7
12723,22273,4
1059,22273,9
6249,22273,4
33227,22273,10
10715,22273,8
9252,22273,8
1669,22273,5
1783,22273,7
20112,22273,7
63,22273,8
10783,22273,7
4492,22273,8
54450,22273,6
201,28621,7
5384,28621,10
43278,28621,7
11809,28621,7
7597,28621,7
1958,28621,7
3086,28621,4
8504,28621,4
45068,28621,9
14909,28621,4
2666,28621,5
295,28621,3
1071,28621,9
283,28621,8
288,28621,8
24583,28621,4
27659,28621,3
9393,28621,7
24715,28621,8
15504,28621,7
1735,28621,7
5146,28621,8
5430,28621,9
50472,28621,8
27878,28621,9
45974,28621,8
4751,28621,6
616,28621,7
10328,28621,8
1011,28621,9
14218,28621,6
306,28621,8
1388,28621,4
3321,28621,8
6983,28621,8
5448,28621,7
10683,28621,7
1946,28621,7
5274,9893,7
217,9893,8
380,9893,4
1209,9893,8
13269,2820,9
4003,2683,5
1390,2683,8
4500,2683,6
10525,30901,8
43738,30901,7
293,30901,7
515,30901,5
201,30901,3
72639,30901,6
3363,30901,6
9567,30901,10
38100,30901,8
27612,30901,3
43053,30901,10
1867,30901,7
3242,7,10
8102,7,8
1390,7,8
9594,7,7
489,7,5
98,7,9
4194,7,8
219,7,8
6267,7,3
311,7,7
3227,7,8
1441,7,5
483,7,9
16402,7,3
40978,7,7
6350,7,5
33851,7,10
427,7,8
16727,935,10
10069,935,7
1021,935,6
21718,935,8
1203,935,6
3694,935,8
69980,935,7
12931,935,1
614,935,7
7607,935,3
21812,935,10
5460,935,7
1119,935,1
1074,935,8
29513,935,4
2278,935,9
49158,935,9
35078,935,10
219,935,4
20624,935,8
22069,935,7
527,935,3
8065,935,9
39507,935,9
50161,935,7
4805,935,9
4702,341,8
4318,341,10
377,341,3
2974,341,10
2573,341,6
13269,341,9
65663,341,10
4191,341,7
65685,341,5
20666,341,9
2286,341,7
3453,341,7
5341,341,10
29387,38578,7
347,38578,8
3365,11757,6
54351,11757,3
30,11757,3
156,11757,4
4203,11757,8
45590,11757,2
42,11757,5
19480,11757,5
5829,11757,9
54369,11757,1
28297,11757,8
1463,11757,8
527,11757,4
8349,11757,7
9676,11757,2
2865,11757,8
30557,11757,3
8579,11757,6
10230,11757,6
11449,11757,8
4056,11757,8
9220,11757,10
11572,11757,4
32579,11757,2
9134,11757,4
22747,11757,8
3093,11757,2
1365,11757,10
51582,11757,8
1371,11757,8
3035,11757,4
359,11757,6
21307,11757,10
10972,11757,10
1753,11757,6
5678,11757,3
9265,11757,6
44911,11757,8
2108,11757,3
42752,11757,6
6259,11757,10
3532,11757,6
34126,11757,7
466,11757,7
3549,11757,2
9113,11757,1
34471,11757,1
9787,11757,9
46867,11757,9
5702,11757,6
7048,11757,9
23258,11757,10
16338,11757,4
12556,11757,7
5811,11757,6
41938,11757,5
1657,11757,9
17502,11757,2
45589,11757,8
4716,11757,4
14218,11757,3
35720,11757,4
18097,11757,8
32178,11757,8
15505,11757,6
7359,11757,7
9995,11757,4
31455,11757,9
21827,11757,1
8593,11757,6
2690,11757,10
1272,11757,9
14347,11757,6
43872,11757,5
3808,11757,6
11423,11757,7
21630,11757,7
1948,11757,6
918,11757,7
25536,11757,3
33366,11757,7
22773,11757,3
7108,11757,5
5724,11757,6
8509,11757,10
54605,11757,7
54607,11757,6
20019,11757,5
499,11757,10
728,11757,5
2044,11757,3
13586,11757,8
2908,11757,9
12617,11757,10
1996,11757,8
21989,11757,3
17182,11757,9
42724,11757,8
6351,11757,2
42446,11757,9
31416,11757,2
2022,11757,2
2164,11757,3
54650,11757,9
275,11757,7
18251,11757,6
48250,11757,7
42206,11757,10
962,11757,7
2650,11757,10
665,11757,7
43691,11757,6
1057,11757,7
25072,11757,7
1746,11757,8
2118,11757,10
12664,11757,6
7204,11757,9
6048,11757,8
28724,11757,10
13493,11757,7
7519,11757,8
24566,11757,7
5182,11757,9
3957,11757,4
5711,11757,6
6442,11757,8
5800,11757,4
4012,11757,4
104,11757,10
23477,11757,6
471,11757,6
5718,11757,3
49712,11757,8
5646,11757,6
32600,11757,9
933,11757,7
8831,11757,9
2215,11757,9
56,11757,3
550,11757,7
43821,11757,10
43768,11757,5
14631,11757,8
54753,11757,6
515,11757,10
29519,11757,8
2424,11757,6
54764,11757,4
20,11757,5
29067,11757,6
20378,11757,6
42936,11757,10
27293,11757,5
2232,11757,7
1030,11757,7
12508,11757,10
15010,11757,7
2668,11757,8
87,11757,4
4784,11757,8
12279,11757,5
42000,11757,10
10578,11757,1
9186,11757,8
2818,11757,1
376,11757,10
20654,11757,6
8718,11757,9
1727,11757,10
2618,11757,9
13422,11757,5
25473,11757,8
13295,11757,7
8619,11757,5
2007,11757,3
6482,11757,7
115,11757,8
23240,11757,3
18113,11757,5
140,11757,6
6684,11757,10
856,11757,7
54866,11757,6
5671,11757,9
27329,11757,9
17041,11757,7
2396,11757,5
27196,11757,6
12379,11757,10
32622,11757,9
22601,11757,10
2430,11757,3
46937,11757,8
14883,11757,7
1408,11757,4
1910,11757,8
13890,11757,5
4466,11757,10
37677,11757,6
23059,11757,8
4614,11757,9
1680,11757,8
3797,11757,3
15,11757,5
20704,11757,9
19745,11757,6
9629,11757,6
5295,11757,9
30201,11757,8
6899,11757,5
5563,11757,10
26630,11757,10
54967,11757,7
36927,11757,1
1779,11757,7
14692,11757,10
7562,11757,6
22446,11757,6
873,11757,7
5342,11757,4
9607,11757,3
1263,11757,7
4421,11757,3
43777,11757,7
43748,11757,10
2421,11757,4
12230,11757,7
5331,11757,6
25856,11757,10
1540,11757,5
1728,11757,7
25534,11757,8
2165,11757,7
7602,11757,7
15304,11757,2
42741,11757,8
1890,11757,8
35560,11757,4
6910,11757,6
26328,11757,5
27337,11757,5
532,11757,6
3373,11757,4
55056,11757,3
10374,11757,10
877,11757,8
35134,11757,4
9955,11757,8
3109,11757,5
2359,11757,6
1915,11757,6
2884,11757,6
21909,11757,5
2551,11757,6
6487,11757,6
2015,11757,9
31590,11757,8
17227,11757,7
14926,11757,8
158,11757,9
15025,11757,10
1295,11757,8
28639,11757,7
9040,11757,6
23237,11757,10
26455,11757,6
55147,11757,6
41979,11757,5
20236,11757,5
11683,11757,7
36882,11757,5
1360,11757,9
2046,11757,6
14802,11757,5
14229,11757,4
5368,11757,5
793,11757,2
9051,11757,4
396,11757,8
3761,11757,2
2981,11757,6
2449,11757,5
696,11757,9
49640,11757,9
15036,11757,9
9796,11757,7
52337,11757,10
41435,11757,10
12306,11757,6
11241,11757,9
38932,11757,8
24424,11757,8
11138,11757,8
8165,11757,10
7523,11757,7
3261,11757,2
43719,11757,10
49048,11757,6
3778,11757,8
711,11757,8
20967,11757,8
2216,11757,10
35338,11757,8
23395,11757,9
49728,11757,9
10687,11757,10
10114,11757,2
34750,11757,8
74,11757,8
14733,11757,3
32759,11757,6
5118,11757,1
43741,11757,9
8211,11757,7
8742,11757,9
4600,11757,4
205,11757,7
17323,11757,5
2543,11757,9
11692,11757,4
20138,11757,4
770,11757,10
55301,11757,10
42458,11757,5
1316,11757,7
10071,11757,9
55318,11757,8
8516,11757,10
42356,11757,8
17232,11757,9
8837,11757,10
3310,11757,6
11874,11757,6
29165,11757,10
9715,11757,8
657,11757,10
15123,11757,10
12797,11757,2
1411,11757,6
34940,11757,6
9710,11757,5
43790,11757,10
7306,11757,7
25817,11757,6
1356,11757,9
55408,11757,1
2540,11757,7
42756,11757,5
24417,11757,3
996,11757,2
10028,11757,5
978,11757,1
2998,11757,2
4425,11757,6
11865,11757,5
2418,11757,6
44034,11757,10
33257,11757,10
16945,11757,2
42521,11757,8
3700,11757,8
35601,11757,6
7102,11757,8
4052,11757,7
13566,11757,6
9615,11757,7
43718,11757,7
23069,11757,10
2512,11757,6
4971,11757,9
8906,11757,5
28671,11757,7
55495,11757,10
6896,11757,9
43402,11757,9
17837,11757,9
23465,11757,7
10361,11757,8
2738,11757,3
15665,11757,1
468,11757,3
1731,11757,10
4321,11757,9
14658,11757,3
5647,11757,1
14927,11757,8
5799,11757,10
14923,11757,8
55560,11757,10
25245,11757,10
55565,11757,9
10428,11757,7
1516,11757,7
24372,11757,3
1049,11757,6
13183,11757,3
32722,11757,3
15090,11757,7
342,11757,8
12874,11757,8
18451,11757,1
6497,11757,7
2639,11757,7
12564,11757,10
605,11757,1
23447,11757,4
148,11757,8
55613,11757,6
27582,11757,6
13103,11757,5
15017,11757,8
5797,11757,7
14856,11757,7
7856,11757,10
46650,11757,7
12271,11757,8
1299,11757,5
229,11757,7
6930,11757,7
42759,11757,8
24114,11757,4
214,11757,4
34973,11757,9
49739,11757,8
8664,11757,8
2557,11757,7
13193,11757,9
8077,11757,10
28220,11757,5
21330,11757,6
9144,11757,9
5008,11757,10
15560,11757,7
23071,11757,4
17445,11757,3
8914,11757,3
22491,11757,8
22911,11757,4
170,11757,7
1325,11757,8
21320,11757,5
708,11757,10
29147,11757,8
9498,11757,7
2775,11757,3
2518,11757,5
2431,11757,3
13681,11757,6
14313,11757,2
43678,11757,7
2951,11757,9
18081,11757,1
771,11757,7
38133,11757,8
14284,11757,1
6350,11757,5
217,11757,4
22633,11757,7
2202,11757,7
2171,11757,5
17877,11757,7
4844,11757,3
39007,11757,5
24596,11757,10
3628,11757,9
25535,11757,6
11038,11757,5
31638,11757,5
28685,11757,9
2516,11757,1
879,11757,4
32017,11757,7
5696,11757,6
3934,11757,3
455,11757,9
2694,11757,9
7799,11757,6
1425,11757,8
34920,11757,2
31160,11757,5
24194,11757,7
12730,11757,10
15351,11757,9
3047,11757,9
31073,11757,8
45175,11757,5
33109,11757,7
10537,11757,8
467,11757,8
40565,11757,6
1071,11757,8
17242,11757,9
43879,11757,4
1042,11757,7
2804,11757,8
2894,11757,6
28118,11757,1
17610,11757,10
2511,11757,4
2591,11757,3
5650,11757,10
6639,11757,8
42263,11757,10
8323,11757,8
12189,11757,7
4909,11757,8
55836,11757,4
10084,11757,5
55838,11757,7
2912,11757,5
50027,11757,10
8072,11757,6
953,11757,5
38965,11757,2
3114,11757,8
49574,11757,6
20947,11757,4
2637,11757,10
1214,11757,3
29941,11757,1
266,11757,5
9641,11757,4
6239,11757,6
35072,11757,7
2282,11757,8
55864,11757,4
63,11757,9
40905,11757,10
2181,11757,7
2443,11757,1
26676,11757,6
55874,11757,10
13407,11757,6
971,11757,8
20052,11757,10
2954,11757,3
2594,11757,7
3580,11757,6
4042,11757,8
1534,11757,5
8739,11757,6
16906,11757,10
10630,11757,9
755,11757,5
13149,11757,8
4504,11757,7
3849,11757,4
2665,11757,6
5763,11757,8
22209,11757,7
26686,11757,9
15424,11757,10
5856,11757,5
14990,11757,5
17266,11757,2
480,11757,4
35654,11757,10
5968,11757,2
2789,11757,8
3187,11757,5
1878,11757,6
5826,11757,6
47074,11757,8
6174,11757,10
21257,11757,6
643,11757,5
13574,11757,7
27458,11757,10
2812,11757,10
8168,11757,10
1375,11757,3
1129,11757,5
1628,11757,6
5070,11757,8
25351,11757,3
49726,11757,6
4240,11757,6
186,11757,9
2697,11757,6
25207,11757,8
13713,11757,3
1289,11757,6
179,11757,5
2666,11757,7
623,11757,4
644,11757,4
11836,11757,5
47814,11757,10
25393,11757,7
22882,11757,8
12126,11757,9
42274,11757,2
22702,11757,4
2288,11757,6
2669,11757,3
48627,11757,8
30244,11757,10
22466,11757,9
7196,11757,10
9169,11757,4
47948,11757,8
15007,11757,4
1768,11757,5
11954,11757,7
9288,11757,7
23154,11757,5
56118,11757,2
4221,11757,6
27261,11757,5
318,11757,7
47126,11757,4
7389,11757,3
9222,11757,7
1192,11757,4
311,11757,2
10681,11757,6
56140,11757,2
26561,11757,7
2695,11757,7
4499,11757,9
12991,11757,5
2724,11757,4
403,11757,8
1441,11757,4
28659,11757,9
28057,11757,9
31016,11757,3
24248,11757,4
21866,11757,3
